url,name,cost,value,value_type,category_chain,image_id
https://eda.yandex.ru/retail/lenta/product/061cbe39-c779-46d6-b807-4cd39f9aff55?placeSlug=giper_gwhxm,Соус банановый BOMBBAR Topping с манго ,195.0,240.0,g,"['Сладости', 'Сиропы и топпинги']",5c90328f-ca6d-5c45-8e5b-e0c9d48f4084
https://eda.yandex.ru/retail/lenta/product/ec47dcb4-8086-44d0-8a24-0114481dc703?placeSlug=giper_gwhxm,Сироп Mr.Djemius Zero Шоколад низкокалорийный,308.0,330.0,ml,"['Сладости', 'Сиропы и топпинги']",c393aa20-8fac-52af-94f0-054dd0f9b765
https://eda.yandex.ru/retail/lenta/product/b928e24e-955d-4871-be89-68be71e24d23?placeSlug=giper_gwhxm,Сироп десертный Premium Club со вкусом Амаретто 250 мл,108.0,250.0,ml,"['Сладости', 'Сиропы и топпинги']",8c175844-7b85-5df2-b7ee-1d4e947268b4
https://eda.yandex.ru/retail/lenta/product/4842432f-2d7e-4143-abd4-5cb41bd6cf94?placeSlug=giper_gwhxm,Десерт кондитерский DELISSE Мягкая карамель с солью 220г,119.0,220.0,g,"['Сладости', 'Сиропы и топпинги']",a0925697-a3ea-5b2b-b28c-c10bb9f16d8b
https://eda.yandex.ru/retail/lenta/product/3bf45deb-4279-4db8-8420-242f985e8f04?placeSlug=giper_gwhxm,Соус Bombbar сгущенка вареная,292.0,240.0,g,"['Сладости', 'Сиропы и топпинги']",9bd6bf49-d179-596b-a05b-77250cdd4f79
https://eda.yandex.ru/retail/lenta/product/500b5df2-d6cf-497f-b34b-dc68ae9ea8d8?placeSlug=giper_gwhxm,Топпинг для мороженого BONVIDA со вкусом Карамель,509.0,1.0,kg,"['Сладости', 'Сиропы и топпинги']",98d257fa-54e1-5171-b0a6-2f57478c7b8f
https://eda.yandex.ru/retail/lenta/product/94bd49e8-0c37-41e8-9e55-62adfffc8cb5?placeSlug=giper_gwhxm,Сироп Mr. Djemius Zero Сгущеное молоко низкокалорийный,409.0,330.0,g,"['Сладости', 'Сиропы и топпинги']",f844f81d-b9fb-5e14-905e-519568435ceb
https://eda.yandex.ru/retail/lenta/product/22b30f3a-91c2-4bb2-a29b-10c282353473?placeSlug=giper_gwhxm,Топпинг DELISSE со вкусом шоколада,272.0,600.0,g,"['Сладости', 'Сиропы и топпинги']",69f60a1d-c8f8-56a8-b9cd-92542fdfe10c
https://eda.yandex.ru/retail/lenta/product/93213af3-4e8d-45e9-b992-c258e3ac7f40?placeSlug=giper_gwhxm,Сироп низкокалорийный MR.DJEMIUS ZERO Кленовый без сахара,338.0,330.0,g,"['Сладости', 'Сиропы и топпинги']",dae5cf52-9ddf-5f2f-800f-46f966b212d1
https://eda.yandex.ru/retail/lenta/product/23e6c13e-daf3-4d0f-8521-290500a4a90c?placeSlug=giper_gwhxm,Топпинг BONVIDA со вкусом банана,509.0,1.0,kg,"['Сладости', 'Сиропы и топпинги']",901c21b9-0081-510b-8a27-49a1f2a4bcc0
https://eda.yandex.ru/retail/lenta/product/1a736432-b6be-4a41-8c94-b28d04d821c4?placeSlug=giper_gwhxm,Топпинг МАХЕЕВЪ Молочный с какао со сгущенным молоком,97.0,300.0,g,"['Сладости', 'Сиропы и топпинги']",31c75968-83de-5b13-9c4c-db7b96a8a1be
https://eda.yandex.ru/retail/lenta/product/4bd8a42a-5573-4956-a2a0-979cc71a4df5?placeSlug=giper_gwhxm,Топпинг BONVIDA со вкусом гренадин 250мл,216.0,336.0,g,"['Сладости', 'Сиропы и топпинги']",6edb9171-769c-586a-bf6f-e9d22765db11
https://eda.yandex.ru/retail/lenta/product/1526a971-f887-4de1-9520-cb687f6217f5?placeSlug=giper_gwhxm,Сироп низкокалорийный MR. DJEMIUS ZERO Клубника,324.0,330.0,g,"['Сладости', 'Сиропы и топпинги']",a67420e7-7c19-5eb9-9766-debefd12b314
https://eda.yandex.ru/retail/lenta/product/e79fa0f9-b43a-4d87-9920-ad5450790629?placeSlug=giper_gwhxm,Топпинг DELISSE Соленая карамель,260.0,600.0,g,"['Сладости', 'Сиропы и топпинги']",8d8a5fb7-abad-55f4-aee5-21ad49764b5e
https://eda.yandex.ru/retail/lenta/product/25747e8a-8a18-4216-a6db-ef61b7b04aef?placeSlug=giper_gwhxm,Сироп ЛЕНТА LIFE Финиковый 240г,159.0,240.0,g,"['Сладости', 'Сиропы и топпинги']",edeb7155-92b7-5f3f-8e85-d84ccec92f2b
https://eda.yandex.ru/retail/lenta/product/f945c400-9224-485c-b4e1-436490308d0b?placeSlug=giper_gwhxm,Сбитень классический ТМ Столбушинский,294.0,250.0,ml,"['Сладости', 'Сиропы и топпинги']",9bac9932-f738-5fe9-8ff5-5336d9293578
https://eda.yandex.ru/retail/lenta/product/9caf5e65-efce-4e06-a7dc-2cc7a568ea71?placeSlug=giper_gwhxm,Сироп из топинамбура Купецкий дом Посадъ с черникой,226.0,330.0,g,"['Сладости', 'Сиропы и топпинги']",b24fb16e-4d65-57ee-9ee2-00f0fcfaf90c
https://eda.yandex.ru/retail/lenta/product/5b2399eb-f9fe-454b-a1e6-700b591cebbd?placeSlug=giper_gwhxm,Топпинг DELISSE Клубника,272.0,600.0,g,"['Сладости', 'Сиропы и топпинги']",baafb697-7c0e-53a4-8496-15df9686ef99
https://eda.yandex.ru/retail/lenta/product/a512863d-c958-4b02-8181-c879a03dacb6?placeSlug=giper_gwhxm,Сироп агавы ЛЕНТА LIFE светлый 240г,283.0,240.0,g,"['Сладости', 'Сиропы и топпинги']",2bd1ee8e-39bc-5637-b3f7-85b398c2a654
https://eda.yandex.ru/retail/lenta/product/9ac74c0d-a88f-4dda-9c91-225da7d8d172?placeSlug=giper_gwhxm,Топинг Bombbar Мягкая карамель,338.0,240.0,g,"['Сладости', 'Сиропы и топпинги']",59749d40-f475-52bc-82ea-6581f9e7a77c
https://eda.yandex.ru/retail/lenta/product/a10aaa52-8f1d-4098-9be5-3d1d1fd6afd3?placeSlug=giper_gwhxm,Топпинг DELISSE Манго-Маракуйя,294.0,600.0,g,"['Сладости', 'Сиропы и топпинги']",b4f7dc90-b00a-50ab-bd11-40c9394dba6e
https://eda.yandex.ru/retail/lenta/product/9bb0f277-9642-4d30-a164-8bce195305b9?placeSlug=giper_gwhxm,Топпинг BONVIDA со вкусом зимняя вишня,594.0,1.0,kg,"['Сладости', 'Сиропы и топпинги']",4517974a-f892-54b2-8cea-35d1a8b16a4e
https://eda.yandex.ru/retail/lenta/product/3471f9e5-12f5-49e5-b5d2-5944c2ff89bc?placeSlug=giper_gwhxm,Топпинг DELISSE Вишня,272.0,600.0,g,"['Сладости', 'Сиропы и топпинги']",683fdc94-5645-5dd3-93e7-6daa0ec2b57f
https://eda.yandex.ru/retail/lenta/product/ecab1b3f-cdda-4c77-ae2d-c6e3b68a96b8?placeSlug=giper_gwhxm,Топпинг DELISSE Малина,272.0,600.0,g,"['Сладости', 'Сиропы и топпинги']",06421f50-2088-5aca-9fde-349bc1ec1d61
https://eda.yandex.ru/retail/lenta/product/bfc66331-6f9d-4919-9ce4-9e766ac67c52?placeSlug=giper_gwhxm,Филе куриное ПЕТЕЛИНКА охл. подложка вес до 1.0кг,590.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",363b03b1-0383-57fe-9754-6ee2f0c31a7a
https://eda.yandex.ru/retail/lenta/product/e7e76d6f-8cc8-4e39-be10-9d054f6b3695?placeSlug=giper_gwhxm,Филе куриное ПЕТЕЛИНКА с бедра охл. подложка вес до 1.0кг,601.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",0fd1e88b-14a4-5a07-9dc6-236582b224bf
https://eda.yandex.ru/retail/lenta/product/96da13ad-84d2-4065-8580-8a5eb100806f?placeSlug=giper_gwhxm,Голень куриная ПЕТЕЛИНКА охл. подложка вес до 1.3кг,581.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",f8447543-3c5b-5f42-907e-0ab07a6a04a4
https://eda.yandex.ru/retail/lenta/product/e50e2b8d-f6e1-466b-86fa-9f409b6edbac?placeSlug=giper_gwhxm,Голень Троекурово курина охлажденная,399.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",ecf34674-8db3-5df9-bf07-c271fa68fcd3
https://eda.yandex.ru/retail/lenta/product/5ea43da8-cc09-4ffa-9c65-ddc731c6520a?placeSlug=giper_gwhxm,Цыпленок-бройлер АЛТАЙСКИЙ БРОЙЛЕР филе охл вес до 1.1кг,616.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",a0531f13-eb38-51b0-bd99-51d4dc9c91dc
https://eda.yandex.ru/retail/lenta/product/ab7518af-a2ff-4ee2-ad6c-155755367f10?placeSlug=giper_gwhxm,Филе цыпленка Троекурово малое охлажденное 500г,292.0,500.0,g,"['Мясо и птица', 'Птица', 'Курица']",198c0e63-d929-5a4f-a95c-f9a40c7ece28
https://eda.yandex.ru/retail/lenta/product/7046795d-74b6-4776-9335-c2099b13cb27?placeSlug=giper_gwhxm,Филе грудки цыпленка-бройлера Межениновская птицефабрика,469.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",c284555b-77b1-5279-8d91-db7fa609d4ca
https://eda.yandex.ru/retail/lenta/product/34b5653e-8f99-4117-aafa-fb6a7534c902?placeSlug=giper_gwhxm,Цыпленок-бройлер АЛТАЙСКИЙ БРОЙЛЕР тушка 1 сорт пакет охл вес до 2.5 кг,775.0,2.0,,"['Мясо и птица', 'Птица', 'Курица']",ca35a839-56f8-541d-96d3-f7a0bc3d969f
https://eda.yandex.ru/retail/lenta/product/039f6e0d-62a2-465f-8c6f-842a6c88b8c3?placeSlug=giper_gwhxm,Цыпленок-бройлер АЛТАЙСКИЙ БРОЙЛЕР голень подл охл вес до 1.1 кг,425.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",ad9f20e3-99c5-5e72-9d39-da26eafc5e09
https://eda.yandex.ru/retail/lenta/product/c0fac6a6-dca9-4665-b02a-67d7540bb83f?placeSlug=giper_gwhxm,Голень цыпленка-бройлера Межениновская птицефабрика,289.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",7597ba2c-d0fc-502d-96d1-78ca0c7673fe
https://eda.yandex.ru/retail/lenta/product/e2d3328a-3b07-4df2-9014-5d6147bb34e8?placeSlug=giper_gwhxm,Голень куриная НПФ охл. вес до 1.4 кг,451.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",97509208-f0a6-5b10-967c-a9420be96522
https://eda.yandex.ru/retail/lenta/product/6ac6d6ce-b449-415d-a7a0-7756ab772571?placeSlug=giper_gwhxm,Цыпленок-бройлер АЛТАЙСКИЙ БРОЙЛЕР крыло целое подл охл вес до 1.1 кг,374.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",0366dfc0-38ad-553a-9e1a-3bec28f6874a
https://eda.yandex.ru/retail/lenta/product/b37a1181-5945-4142-9db8-99b079645e27?placeSlug=giper_gwhxm,Тушка цыпленка-бройлера СИБАГРО 1с ГОСТ охл. вес до 2.3 кг,637.0,2.0,,"['Мясо и птица', 'Птица', 'Курица']",e705e3ff-33fb-586d-ae8b-c8f6c00fa4cb
https://eda.yandex.ru/retail/lenta/product/96b88291-adf1-4799-bba4-1a8e18d9708d?placeSlug=giper_gwhxm,Цыпленок-бройлер Алтайский Бройлер бедро Особое подл охл вес до 1.8 кг,455.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",73c0e1cf-3b95-54f8-8ca3-bf545db89acf
https://eda.yandex.ru/retail/lenta/product/a1e81d40-ace2-4fd7-8bb4-38089e306ea5?placeSlug=giper_gwhxm,Набор суповой куриный ТРОЕКУРОВО супчик по-домашнему охлажденный вес до 1.0 кг,138.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",b8400a09-ca12-5d8c-85cf-1a0e56e36747
https://eda.yandex.ru/retail/lenta/product/e4bfde65-948a-40c4-8b84-937fea997488?placeSlug=giper_gwhxm,Грудка куриная СИБАГРО охл. подложка вес до 1.4 кг,389.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",1b714a5d-8235-57e4-84ed-ecc984c8b50b
https://eda.yandex.ru/retail/lenta/product/3d292ecf-be36-413b-bf27-4e2555d19325?placeSlug=giper_gwhxm,Грудка куриная Алтайский бройлер охлажденная,433.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",28563906-2403-5930-871c-f757023eed91
https://eda.yandex.ru/retail/lenta/product/c2dc9aac-4aec-437c-9343-dcb245b089cc?placeSlug=giper_gwhxm,Крыло цыпленка-бройлера Межениновская птицефабрика охлажденное,271.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",65f64ef8-07a3-54c3-a49c-971136a05a9b
https://eda.yandex.ru/retail/lenta/product/b3091d0f-85b9-4f1a-868e-c5880d7c1a47?placeSlug=giper_gwhxm,Окорочок куриный СИБАГРО охл. подложка вес,374.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",2b030f78-68d6-5363-806d-cbb525981a73
https://eda.yandex.ru/retail/lenta/product/8de692b6-6ff8-4589-9c8f-765e4a00973e?placeSlug=giper_gwhxm,Набор для бульона куриный СИБАГРО охл. пакет вес до 1.4 кг,159.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",7acf2432-4c1e-5594-b2ae-dc9f8b716079
https://eda.yandex.ru/retail/lenta/product/8b919a10-f4d2-4290-8012-00fb5adbe729?placeSlug=giper_gwhxm,Бедро цыпленка-бройлера Межениновская птицефабрика охлажденное,255.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",fc979526-800d-569c-9280-18280bae8d46
https://eda.yandex.ru/retail/lenta/product/c4db3313-575b-49d6-9928-1c25e89ebb97?placeSlug=giper_gwhxm,Бедро куриное СИБАГРО охл. подложка вес до 1.4 кг,339.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",d18000b8-b4e0-5288-9382-b1f74c82d1b9
https://eda.yandex.ru/retail/lenta/product/34aef8a9-8670-4cc1-825f-33bec73bd0e7?placeSlug=giper_gwhxm,Грудка цыплят-бройлеров Межениновская птицефабрика,305.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",2f0c3a5d-a90f-57a8-974a-cab4e728f634
https://eda.yandex.ru/retail/lenta/product/53ff7eea-bf27-4a6e-8273-059335862679?placeSlug=giper_gwhxm,Крыло куриное СИБАГРО охл. подложка вес до 1.4 кг,452.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",554f8b9c-b88c-55fc-8542-7295725323cd
https://eda.yandex.ru/retail/lenta/product/9074cb71-a28d-4601-a688-7b76d2a3102c?placeSlug=giper_gwhxm,Тушка цыпленка-бройлера ПФ МЕЖЕНИНОВСКАЯ 1 категории весовой,570.0,2.0,,"['Мясо и птица', 'Птица', 'Курица']",1cf2479b-17f1-5297-80da-377e4a5e773c
https://eda.yandex.ru/retail/lenta/product/deb3c372-f141-421e-8722-2b360fb6770f?placeSlug=giper_gwhxm,Окорочок цыпленка-бройлера Межениновская ПФ,281.0,1.0,kg,"['Мясо и птица', 'Птица', 'Курица']",48a370ff-2a28-5bc7-b653-f62fd517afb6
https://eda.yandex.ru/retail/lenta/product/fbf11e2e-61bd-41d0-b33d-3e906ad3a8f1?placeSlug=giper_gwhxm,Мясо бедра куриное СИБАГРО б/к охл. подложка вес до 1.8 кг,893.0,1.0,,"['Мясо и птица', 'Птица', 'Курица']",101b4e82-8ca2-5908-96ae-52cefeb84f4d
https://eda.yandex.ru/retail/lenta/product/bd82aef8-0316-4395-af7b-e0697e9ffc1a?placeSlug=giper_gwhxm,Филе грудки индейки ЛЕНТА FRESH СП охлажденное вес до 1.0 кг,500.0,1.0,kg,"['Мясо и птица', 'Птица', 'Индейка']",93a6c082-d837-5936-9208-ab94f19483d8
https://eda.yandex.ru/retail/lenta/product/443257d3-f1d8-479d-ba3c-0c23a457fd64?placeSlug=giper_gwhxm,Филе бедра индейки охлажденное вес ,530.0,1.0,kg,"['Мясо и птица', 'Птица', 'Индейка']",0cb69bb3-58d1-520f-b887-052cccaf0a9e
https://eda.yandex.ru/retail/lenta/product/c75af9e5-f815-4f58-aae5-25fcb5086ef5?placeSlug=giper_gwhxm,Стейк из грудки индейки Индилайт охлажденный,475.0,525.0,g,"['Мясо и птица', 'Птица', 'Индейка']",f689db48-dbef-505b-92e6-8c511a307a02
https://eda.yandex.ru/retail/lenta/product/0a48540a-0aef-42ce-992e-418e995c91ce?placeSlug=giper_gwhxm,Шницель из индейки Индилайт охлажденный,376.0,400.0,g,"['Мясо и птица', 'Птица', 'Индейка']",2c159cfb-becb-5244-ac93-3d3e9b7bfca3
https://eda.yandex.ru/retail/lenta/product/e39ef018-c8fc-4b8e-97d0-538324d09be2?placeSlug=giper_gwhxm,Филе грудки индейки Инди Лайт охлаждённое,470.0,500.0,g,"['Мясо и птица', 'Птица', 'Индейка']",71a34acb-f078-56b1-a29a-226f1d568f18
https://eda.yandex.ru/retail/lenta/product/dd682676-2599-4206-abd0-f59bbba6c8b3?placeSlug=giper_gwhxm,Филе бедра индейки Индилайт охлаждённое,324.0,410.0,g,"['Мясо и птица', 'Птица', 'Индейка']",8294b025-5bd8-5971-af98-cceb9c2fa9f5
https://eda.yandex.ru/retail/lenta/product/a8ba1db9-e2bb-4021-bbdd-6190a3a2ab11?placeSlug=giper_gwhxm,Котлета из индейки Индилайт Халяль натуральная,465.0,500.0,g,"['Мясо и птица', 'Птица', 'Индейка']",54a09fd8-3132-50ab-8ec4-61dba5bde026
https://eda.yandex.ru/retail/lenta/product/a3768c92-b2f5-4fd1-b6f1-d7a79b0d122e?placeSlug=giper_gwhxm,Зразы из индейки Индилайт Натуральные охлажденные ,373.0,500.0,g,"['Мясо и птица', 'Птица', 'Индейка']",aac9dc23-0734-587f-830b-0be4b117a4c1
https://eda.yandex.ru/retail/lenta/product/720b9201-d186-4707-bfd8-0984942b643a?placeSlug=giper_gwhxm,Говядина гуляш бескостный полуфабрикат охлажденный ЛЕНТА FRESH СП до 500г,375.0,500.0,g,"['Мясо и птица', 'Мясо', 'Говядина']",e243881f-99bb-557f-ae40-11e06884f3f4
https://eda.yandex.ru/retail/lenta/product/f83b1f81-79e3-47d3-9c44-3dd9aed4eb39?placeSlug=giper_gwhxm,Говядина мякоть охлажденная ЛЕНТА FRESH СП вес 	 ,750.0,1.0,kg,"['Мясо и птица', 'Мясо', 'Говядина']",5f972f41-6887-583f-bf07-5cc1db853c0e
https://eda.yandex.ru/retail/lenta/product/5035b510-0c0a-4279-984e-50a93264b8cf?placeSlug=giper_gwhxm,Мякоть бедра мраморная говядина Мираторг Black Angus,1422.0,800.0,g,"['Мясо и птица', 'Мясо', 'Говядина']",afa62b9f-e7c9-5ae1-bdcd-db3edaafb1d0
https://eda.yandex.ru/retail/lenta/product/cf2ca9c3-6412-4c0f-a90b-fc35aa56c140?placeSlug=giper_gwhxm,Бекон сырой Мираторг из мраморной говядины,262.0,190.0,g,"['Мясо и птица', 'Мясо', 'Говядина']",5d4c1f21-a9a3-5ab0-88f5-4fa7ec78de63
https://eda.yandex.ru/retail/lenta/product/53cfcec2-ae73-4fb9-a94d-afc2ee268fdf?placeSlug=giper_gwhxm,Мякоть говядины Родные Места охлаждённая 700г,907.0,700.0,g,"['Мясо и птица', 'Мясо', 'Говядина']",007be003-d092-54c9-bc8d-e544f9493372
https://eda.yandex.ru/retail/lenta/product/3b1b0ebc-c1cf-4555-a4ae-8ba30985a2fe?placeSlug=giper_gwhxm,Шницель говяжий PREMIUM CLUB 400г,432.0,400.0,g,"['Мясо и птица', 'Мясо', 'Говядина']",10da3307-dc1f-582b-9704-aa5b8697f63c
https://eda.yandex.ru/retail/lenta/product/4d88c44c-e37d-49f5-b525-3ee4358d546f?placeSlug=giper_gwhxm,Рибай стейк из Южноамериканской Говядины охлажденный ТМ Австралийский торговый дом,907.0,300.0,g,"['Мясо и птица', 'Мясо', 'Говядина']",01820ae9-6b3b-5852-9098-83fa52a5834e
https://eda.yandex.ru/retail/lenta/product/03e17616-2fdc-4a44-b1ef-fbbe2c20c956?placeSlug=giper_gwhxm,Телятина МИРАТОРГ мякоть голяшки охл в/у вес до 700г,882.0,700.0,g,"['Мясо и птица', 'Мясо', 'Телятина']",43f19df4-f39c-52f2-9baa-9a47ea5db300
https://eda.yandex.ru/retail/lenta/product/a62f74aa-f25a-4d33-8c9e-65439669006d?placeSlug=giper_gwhxm,Свинина карбонад ЛЕНТА FRESH без кости кусок охлажденный вес.,360.0,1.0,kg,"['Мясо и птица', 'Мясо', 'Свинина']",e56ce3b7-68db-565a-9349-852e38bf98ec
https://eda.yandex.ru/retail/lenta/product/ee082e66-8d2c-4af2-bb7a-f783a79fdfcb?placeSlug=giper_gwhxm,Свинина ЛЕНТА FRESH СП окорок без кости кусок охлажденный вес до 1.0кг,320.0,1.0,kg,"['Мясо и птица', 'Мясо', 'Свинина']",08b6ec7b-8a05-5eb6-8140-334193815971
https://eda.yandex.ru/retail/lenta/product/0f88797c-72dc-4337-b3de-0c6f2caeb1d3?placeSlug=giper_gwhxm,Свинина грудинка полуфабрикат охлажденный ЛЕНТА FRESH СП вес,215.0,500.0,g,"['Мясо и птица', 'Мясо', 'Свинина']",1f1a15cc-7f7c-57a1-9d4e-b5449155d5f2
https://eda.yandex.ru/retail/lenta/product/942e33e4-ee3f-4bb7-9755-c2c0216c8ffe?placeSlug=giper_gwhxm,Свинина лопатка без кости кусок категории Б охлажденный вес до 1.2 кг,360.0,1.0,,"['Мясо и птица', 'Мясо', 'Свинина']",06471f7e-5aea-500f-942e-e77c3e183ba6
https://eda.yandex.ru/retail/lenta/product/b97daca1-c4ef-43a6-bec8-9b753102183b?placeSlug=giper_gwhxm,Свинина окорок на кости полуфабрикат охлажденный до 2.3 кг,480.0,1.0,,"['Мясо и птица', 'Мясо', 'Свинина']",a318daeb-5b33-50ee-8d11-71bd673638ec
https://eda.yandex.ru/retail/lenta/product/6bf73c32-a672-451b-8e5b-03ded0bb8285?placeSlug=giper_gwhxm,Свинина рулька на кости охлажденная вес до 1.4 кг,375.0,1.0,,"['Мясо и птица', 'Мясо', 'Свинина']",64f87942-a765-5d28-86c5-c3dd53659314
https://eda.yandex.ru/retail/lenta/product/eced8ddf-0df7-4a25-89d7-ea8780386026?placeSlug=giper_gwhxm,Баранина для плова BazarCo охлажденная,516.0,400.0,g,"['Мясо и птица', 'Мясо', 'Баранина']",4be8e4c7-c4e5-555d-a533-5064e70cd04a
https://eda.yandex.ru/retail/lenta/product/02f218e8-5f67-418c-aa40-bb9945d83c9d?placeSlug=giper_gwhxm,Мякоть окорока из баранины BazarCo охлажденная,783.0,400.0,g,"['Мясо и птица', 'Мясо', 'Баранина']",2d71fcea-f584-54f2-b9a7-92eaee7caad4
https://eda.yandex.ru/retail/lenta/product/28573a1f-10c6-4673-8ecd-fa12503f2500?placeSlug=giper_gwhxm,Котлета из баранины на кости Bazarco натуральная охлажденная,1635.0,400.0,g,"['Мясо и птица', 'Мясо', 'Баранина']",3700ee93-1c1a-553d-b032-2bfa0e22f2a2
https://eda.yandex.ru/retail/lenta/product/cc3f83ce-07d6-486c-bf0a-06001000943f?placeSlug=giper_gwhxm,Фарш говяжий полуфабрикат охлажденный ,260.0,500.0,g,"['Мясо и птица', 'Фарш']",98dbae57-5ef6-586e-be85-732459a4ac91
https://eda.yandex.ru/retail/lenta/product/9942ecdb-1970-4737-af86-af3bd2bcdd69?placeSlug=giper_gwhxm,Фарш куриный Премиум охлажденный весовой до 500г,245.0,500.0,g,"['Мясо и птица', 'Фарш']",e70e1e31-90a4-55a4-a4a4-98b9e566f2fe
https://eda.yandex.ru/retail/lenta/product/13a1faf0-9653-40a2-a1aa-0c14b075b69b?placeSlug=giper_gwhxm,Фарш Домашний категории В охлажденный вес ,190.0,500.0,g,"['Мясо и птица', 'Фарш']",8b234802-1e1f-5e71-9810-dc9a25d66c08
https://eda.yandex.ru/retail/lenta/product/ed00a03c-8609-4556-9201-84783ab74de6?placeSlug=giper_gwhxm,Фарш ЛЕНТА FRESH свиной полуфабрикат охлажденный ,160.0,500.0,g,"['Мясо и птица', 'Фарш']",13c5efdb-a94b-5594-a896-9fe3aca379e7
https://eda.yandex.ru/retail/lenta/product/041474b7-c29f-439e-8207-566297a7f317?placeSlug=giper_gwhxm,Фарш куриный Любительский 1 сорт полуфабрикат охлажденный ,195.0,500.0,g,"['Мясо и птица', 'Фарш']",7343db79-f8b1-581c-87a7-c1c2d9ce57d7
https://eda.yandex.ru/retail/lenta/product/a7c87dfb-e684-40d5-8883-cab8bcbd0688?placeSlug=giper_gwhxm,Фарш из индейки полуфабрикат охлажденный ,255.0,500.0,g,"['Мясо и птица', 'Фарш']",e53615f9-0fd3-5ddd-bd39-555e1f999cde
https://eda.yandex.ru/retail/lenta/product/89cb503a-6dc9-4ec2-93a0-f9f9c6310581?placeSlug=giper_gwhxm,Фарш Сибагро Домашний охлажденный 400г,159.0,400.0,g,"['Мясо и птица', 'Фарш']",1b4f1494-6a05-5b80-b9b6-1cb4d0f1b000
https://eda.yandex.ru/retail/lenta/product/0c482230-7167-4bd6-9092-4f28a8c65577?placeSlug=giper_gwhxm,Фарш свиной Сибагро Любительский категория В охлаждённый,159.0,400.0,g,"['Мясо и птица', 'Фарш']",5555584f-714b-55b8-b979-463c6e8cbf2c
https://eda.yandex.ru/retail/lenta/product/a41532fb-2979-4709-ad0a-4a9c1613525a?placeSlug=giper_gwhxm,Фарш свиной Сибагро Любительский категория В охлаждённый,136.0,400.0,g,"['Мясо и птица', 'Фарш']",5555584f-714b-55b8-b979-463c6e8cbf2c
https://eda.yandex.ru/retail/lenta/product/ea144f30-c438-466c-9d1d-5a38cf2c15e5?placeSlug=giper_gwhxm,Фарш Индилайт Классический охлажденный,278.0,450.0,g,"['Мясо и птица', 'Фарш']",f0faeaa4-b7dc-5f4e-9633-3b6171c7e0f2
https://eda.yandex.ru/retail/lenta/product/529fc116-5e01-4ce5-ae81-e51cb8f09022?placeSlug=giper_gwhxm,Фарш куриный Петелинка Премиум из филе грудки,244.0,450.0,g,"['Мясо и птица', 'Фарш']",14828d30-10b9-5039-9622-30be3d07d437
https://eda.yandex.ru/retail/lenta/product/1796ad7c-6caf-4199-a99e-cbbacd714a52?placeSlug=giper_gwhxm,Фарш говяжий ЛЕНТА FRESH 400г,277.0,400.0,g,"['Мясо и птица', 'Фарш']",aa7065ea-acc7-544f-9bb8-879c55f3d7e7
https://eda.yandex.ru/retail/lenta/product/ec38df56-e4c6-497d-aabf-0c711004650e?placeSlug=giper_gwhxm,Фарш куриный От Саныча замороженный,191.0,1.0,kg,"['Мясо и птица', 'Фарш']",289124d7-9a83-5101-bc70-0132719e0d3f
https://eda.yandex.ru/retail/lenta/product/d9af7249-37b0-491c-aef0-0fc68fda1ee7?placeSlug=giper_gwhxm,Фарш Межениновская Птицефабрика цыпленок бройлера,357.0,1.0,kg,"['Мясо и птица', 'Фарш']",b8658d8f-f421-50f8-bbd7-75366f136b4f
https://eda.yandex.ru/retail/lenta/product/070bf2bd-abac-4c1e-8d23-041ad71a66fb?placeSlug=giper_gwhxm,Фарш СИБАГРО Домашний категория Б 900г,393.0,900.0,g,"['Мясо и птица', 'Фарш']",bbc6f2a7-8f51-57f9-93c9-68e4ec7cd88c
https://eda.yandex.ru/retail/lenta/product/6b4e4a9b-9d17-440a-90f7-d99a627d4cda?placeSlug=giper_gwhxm,Котлеты ЛЕНТА FRESH СП Домашние из свинины и говядины полуфабрикат охлажденный до 500г,145.0,500.0,g,"['Мясо и птица', 'Охлажденные полуфабрикаты', 'Из мяса']",2e7543c4-cec1-5dfe-b9da-b548ab568c8c
